股票代码,股票名称,当日股价,当日涨跌幅,操作策略,持有天数,持有期间总收益率,回测期间总收益率
sh.603400,,52.58,-1.37,持有,2,-0.53,24.28
sh.603365,水星家纺,18.04,0.17,持有,20,-9.35,53.42
sh.603379,三美股份,46.2,-4.37,观望,0,0.0,0.0
sh.603386,骏亚科技,13.45,0.45,观望,0,0.0,0.0
sh.603380,易德龙,26.91,-1.57,持有,128,5.28,51.83
sh.603385,惠达卫浴,6.89,0.88,持有,23,5.84,9.06
sh.603387,基蛋生物,8.1,-0.12,持有,16,4.11,4.31
sh.603389,*ST亚振,18.68,5.0,观望,0,0.0,0.0
sh.603409,汇通控股,34.26,-0.61,持有,125,-29.35,-29.35
sh.603392,万泰生物,60.41,0.8,持有,22,-5.82,-34.35
sh.603393,新天然气,28.73,-0.28,持有,22,-3.66,22.39
sh.603378,亚士创能,6.08,-0.98,持有,41,-3.49,34.6
sh.603399,永杉锂业,9.27,-1.59,观望,0,0.0,0.0
sh.603408,建霖家居,11.18,-0.36,持有,22,2.57,3.3
sh.603421,鼎信通讯,7.01,1.15,观望,0,0.0,0.0
sh.603396,金辰股份,26.92,-1.21,持有,244,-18.65,-56.34
sh.603444,吉比特,331.99,-0.35,持有,917,-2.09,-2.09
sh.603477,巨星农牧,21.2,0.76,持有,15,1.63,-35.95
sh.603456,九洲药业,15.42,-0.26,观望,0,0.0,0.0
sh.603383,顶点软件,41.45,-1.36,观望,0,0.0,0.0
sh.603416,信捷电气,56.0,0.9,持有,42,-3.8,64.74
sh.603466,风语筑,10.57,4.04,观望,0,0.0,0.0
sh.603390,通达电气,13.97,2.49,持有,30,0.72,82.81
sh.603458,勘设股份,9.31,6.89,观望,0,0.0,0.0
sh.603429,集友股份,10.3,1.08,卖出,6,9.57,11.35
sh.603398,*ST沐邦,5.43,-0.55,观望,0,0.0,0.0
sh.603488,展鹏科技,8.65,0.0,观望,0,0.0,0.0
sh.603496,恒为科技,24.87,-0.52,观望,0,0.0,0.0
sh.603439,贵州三力,11.84,-0.59,持有,23,-0.75,3.54
sh.603501,韦尔股份,123.5,-1.43,持有,1,-1.43,-11.62
sh.603489,八方股份,26.96,-0.48,持有,23,2.24,-106.75
sh.603499,翔港科技,16.66,-2.23,观望,0,0.0,0.0
sh.603505,金石资源,21.26,-0.84,卖出,43,-3.01,-39.71
sh.603500,祥和实业,9.27,0.22,持有,2,1.42,24.48
sh.603486,科沃斯,58.2,3.71,观望,0,0.0,0.0
sh.603507,振江股份,24.7,-1.0,观望,0,0.0,0.0
sh.603508,思维列控,28.44,-1.42,观望,0,0.0,0.0
sh.603515,欧普照明,17.21,0.76,持有,264,0.76,44.96
sh.603506,南都物业,13.43,0.67,观望,0,0.0,0.0
sh.603516,淳中科技,35.67,-1.46,观望,0,0.0,0.0
sh.603529,爱玛科技,36.6,1.81,观望,0,0.0,0.0
sh.603528,多伦科技,8.26,0.24,观望,0,0.0,0.0
sh.603520,司太立,9.97,-0.89,观望,0,0.0,0.0
sh.603518,锦泓集团,9.88,0.0,持有,16,-1.59,7.63
sh.603527,众源新材,11.4,-0.87,观望,0,0.0,0.0
sh.603511,爱慕股份,16.42,0.37,观望,0,0.0,0.0
sh.603530,神马电力,26.86,-0.7,观望,0,0.0,0.0
sh.603517,绝味食品,15.34,-0.39,卖出,30,-6.75,-56.38
sh.603519,立霸股份,12.39,-0.72,持有,23,2.23,0.44
sh.603536,惠发食品,9.34,-0.64,持有,9,-0.64,142.52
sh.603535,嘉诚国际,11.61,2.38,持有,21,8.1,-28.67
sh.603533,掌阅科技,22.78,6.4,持有,2,7.86,52.55
sh.603538,美诺华,23.3,-0.81,观望,0,0.0,0.0
sh.603557,ST起步,3.3,0.92,持有,16,1.23,23.65
sh.603551,奥普科技,11.14,1.46,持有,247,7.12,43.46
sh.603565,中谷物流,9.65,0.0,观望,0,0.0,0.0
sh.603567,珍宝岛,11.78,-0.25,观望,0,0.0,0.0
sh.603558,健盛集团,9.32,0.0,观望,0,0.0,0.0
sh.603569,长久物流,7.8,-0.38,观望,0,0.0,0.0
sh.603556,海兴电力,25.68,-0.7,持有,92,-18.11,46.95
sh.603580,*ST艾艾,14.96,-0.2,观望,0,0.0,0.0
sh.603568,伟明环保,19.25,-0.16,持有,30,-0.67,-2.16
sh.603579,荣泰健康,27.19,0.7,观望,0,0.0,0.0
sh.603559,*ST通脉,9.59,2.9,持有,223,-14.07,64.97
sh.603577,汇金通,9.32,0.11,持有,30,-3.62,-9.11
sh.603583,捷昌驱动,34.14,-1.1,持有,1,-1.1,-6.01
sh.603566,普莱柯,13.81,0.22,持有,33,-6.25,-14.27
sh.603588,高能环境,5.92,0.34,观望,0,0.0,0.0
sh.603586,金麒麟,18.7,-0.9,观望,0,0.0,0.0
sh.603587,地素时尚,12.41,0.32,持有,16,-4.24,17.96
sh.603578,三星新材,13.97,-1.96,观望,0,0.0,0.0
sh.603589,口子窖,33.43,-0.21,持有,43,-7.91,-47.82
sh.603595,东尼电子,19.85,-0.8,观望,0,0.0,0.0
sh.603590,康辰药业,36.98,6.57,持有,62,27.43,41.53
sh.603598,引力传媒,18.06,3.73,持有,16,5.0,85.02
sh.603596,伯特利,49.07,-1.58,持有,1,-1.58,-17.64
sh.603599,广信股份,10.86,-0.09,持有,16,0.84,-13.61
sh.603585,苏利股份,20.57,-2.19,观望,0,0.0,0.0
sh.603600,永艺股份,10.69,-0.28,观望,0,0.0,0.0
sh.603601,再升科技,5.53,0.36,观望,0,0.0,0.0
sh.603602,纵横通信,15.17,-0.39,持有,23,2.43,37.93
sh.603608,天创时尚,5.6,1.63,持有,22,5.66,51.35
sh.603607,京华激光,24.32,-1.3,持有,33,-6.1,32.34
sh.603605,珀莱雅,83.03,1.12,观望,0,0.0,0.0
sh.603606,东方电缆,50.81,-1.05,观望,0,0.0,0.0
sh.603609,禾丰股份,8.61,1.29,观望,0,0.0,0.0
sh.603610,麒盛科技,12.36,-0.32,观望,0,0.0,0.0
sh.603612,索通发展,18.59,0.32,持有,2,3.05,-58.48
sh.603611,诺力股份,23.05,0.61,观望,0,0.0,0.0
sh.603615,茶花股份,24.74,0.37,观望,0,0.0,0.0
sh.603618,杭电股份,6.85,3.79,观望,0,0.0,0.0
sh.603626,科森科技,8.42,-1.64,观望,0,0.0,0.0
sh.603619,中曼石油,19.66,-0.46,持有,13,-0.51,42.16
sh.603629,利通电子,24.42,1.62,观望,0,0.0,0.0
sh.603613,国联股份,23.24,-0.6,观望,0,0.0,0.0
sh.603616,韩建河山,4.8,2.13,持有,2,4.35,25.19
sh.603636,南威软件,13.34,4.71,观望,0,0.0,0.0
sh.603637,镇海股份,10.73,0.56,持有,20,7.09,48.55
sh.603630,拉芳家化,21.01,0.82,持有,36,-16.59,20.62
sh.603639,海利尔,14.31,0.21,持有,30,-2.92,0.42
sh.603628,清源股份,12.84,-1.53,观望,0,0.0,0.0
sh.603617,君禾股份,7.36,-2.39,观望,0,0.0,0.0
sh.603648,畅联股份,11.01,-1.17,观望,0,0.0,0.0
sh.603633,徕木股份,8.97,1.13,观望,0,0.0,0.0
sh.603650,彤程新材,31.76,-1.91,观望,0,0.0,0.0
sh.603638,艾迪精密,17.38,-0.52,持有,42,-2.36,61.15
sh.603659,璞泰来,18.48,-0.91,观望,0,0.0,0.0
sh.603657,春光科技,33.35,-1.62,持有,6,0.15,85.46
sh.603658,安图生物,37.68,-0.32,持有,128,-7.71,-34.97
sh.603655,朗博科技,30.43,5.08,持有,15,6.96,51.28
sh.603656,泰禾智能,18.27,-0.81,持有,47,-4.2,20.93
sh.603660,苏州科达,7.11,-0.28,持有,2,0.85,17.55
sh.603663,三祥新材,24.87,-1.66,持有,2,-1.11,35.88
sh.603661,恒林股份,30.42,-0.13,持有,490,-26.73,44.35
sh.603667,五洲新春,32.22,0.06,观望,0,0.0,0.0
sh.603666,亿嘉和,32.99,-0.27,持有,21,-6.36,93.14
sh.603665,康隆达,24.85,-1.0,持有,28,-4.57,-37.17
sh.603662,柯力传感,61.75,-0.05,持有,1,-0.05,141.49
sh.603668,天马科技,13.13,-1.13,观望,0,0.0,0.0
sh.603676,卫信康,14.17,0.78,观望,0,0.0,0.0
sh.603679,华体科技,14.51,1.82,持有,21,3.72,56.07
sh.603669,灵康药业,5.67,0.18,观望,0,0.0,0.0
sh.603682,锦和商管,6.05,2.72,观望,0,0.0,0.0
sh.603678,火炬电子,36.53,-1.64,观望,0,0.0,0.0
sh.603680,今创集团,11.32,-1.82,持有,21,0.35,45.43
sh.603677,奇精机械,19.81,-0.8,持有,28,-12.5,115.64
sh.603686,福龙马,15.8,-2.89,观望,0,0.0,0.0
sh.603687,大胜达,7.66,0.66,观望,0,0.0,0.0
sh.603688,石英股份,36.39,-1.46,观望,0,0.0,0.0
sh.603689,皖天然气,8.59,0.23,持有,210,-7.34,-4.72
sh.603685,晨丰科技,13.72,-0.22,持有,6,-0.36,20.68
sh.603683,晶华新材,18.05,6.93,持有,21,14.75,65.75
sh.603681,永冠新材,14.98,-0.27,持有,27,-9.6,-43.13
sh.603690,至纯科技,24.56,-1.88,观望,0,0.0,0.0
sh.603693,江苏新能,14.51,-2.68,观望,0,0.0,0.0
sh.603696,安记食品,11.33,-0.09,观望,0,0.0,0.0
sh.603698,航天工程,16.65,-1.36,观望,0,0.0,0.0
sh.603699,纽威股份,30.42,2.18,持有,22,-9.06,92.26
sh.603697,有友食品,12.75,-1.09,持有,23,-12.79,14.06
sh.603701,德宏股份,17.57,-0.96,持有,33,0.17,39.88
sh.603707,健友股份,10.87,-1.45,观望,0,0.0,0.0
sh.603700,宁水集团,12.14,1.0,持有,44,2.71,9.57
sh.603703,盛洋科技,10.47,0.0,观望,0,0.0,0.0
sh.603706,东方环宇,20.07,-1.67,持有,7,-4.43,50.63
sh.603711,香飘飘,13.98,-1.55,卖出,23,-0.07,86.79
sh.603709,中源家居,13.42,-0.22,持有,79,20.04,79.76
sh.603708,家家悦,10.33,0.19,持有,44,-2.82,44.34
sh.603713,密尔克卫,52.23,0.02,持有,247,-8.54,-53.74
sh.603712,七一二,20.84,-1.04,观望,0,0.0,0.0
sh.603717,天域生物,7.42,-0.54,观望,0,0.0,0.0
sh.603721,*ST天择,19.09,-0.37,观望,0,0.0,0.0
sh.603719,良品铺子,12.46,-0.32,持有,28,-0.88,-43.66
sh.603718,海利生物,7.58,-0.26,卖出,16,2.02,-3.67
sh.603716,塞力医疗,23.28,9.86,观望,0,0.0,0.0
sh.603725,天安新材,8.64,0.12,观望,0,0.0,0.0
sh.603727,博迈科,14.65,-0.07,持有,15,-1.01,5.74
sh.603726,朗迪集团,20.57,10.0,观望,0,0.0,0.0
sh.603729,龙韵股份,17.22,-0.35,观望,0,0.0,0.0
sh.603730,岱美股份,5.68,0.18,观望,0,0.0,0.0
sh.603733,仙鹤股份,21.05,0.77,持有,112,-6.86,31.21
sh.603722,阿科力,42.49,-0.89,持有,232,-7.59,-29.55
sh.603738,泰晶科技,14.37,-0.21,持有,1,-0.21,48.53
sh.603758,秦安股份,16.48,0.0,观望,0,0.0,0.0
sh.603728,鸣志电器,54.44,-0.57,观望,0,0.0,0.0
sh.603739,蔚蓝生物,13.34,-0.74,观望,0,0.0,0.0
sh.603759,海天股份,8.68,0.81,观望,0,0.0,0.0
sh.603757,大元泵业,22.5,-1.7,持有,100,-2.89,33.08
sh.603737,三棵树,37.85,-0.24,观望,0,0.0,0.0
sh.603766,隆鑫通用,12.94,-2.27,观望,0,0.0,0.0
sh.603767,中马传动,17.46,4.68,观望,0,0.0,0.0
sh.603778,国晟科技,4.13,10.13,观望,0,0.0,0.0
sh.603779,威龙股份,7.49,-0.79,观望,0,0.0,0.0
sh.603768,常青股份,12.7,-0.94,持有,28,-7.16,-42.23
sh.603776,永安行,21.52,0.09,观望,0,0.0,0.0
sh.603755,日辰股份,26.17,0.42,持有,201,-8.59,-29.27
sh.603777,来伊份,13.06,-0.84,观望,0,0.0,0.0
sh.603787,新日股份,12.64,-0.32,持有,16,6.31,-11.96
sh.603789,*ST星农,5.53,-1.95,持有,16,-0.9,22.27
sh.603773,沃格光电,24.63,-1.79,观望,0,0.0,0.0
sh.603790,雅运股份,18.25,0.33,买入,0,0.0,106.1
sh.603786,科博达,54.93,-1.03,持有,705,-28.48,-1.7
sh.603799,华友钴业,38.38,-1.31,观望,0,0.0,0.0
sh.603797,联泰环保,4.57,-0.22,观望,0,0.0,0.0
sh.603798,康普顿,10.8,-0.74,持有,16,2.37,61.59
sh.603803,瑞斯康达,8.78,2.09,持有,2,-8.06,101.26
sh.603800,洪田股份,28.73,6.76,观望,0,0.0,0.0
sh.603801,志邦家居,10.99,10.01,持有,16,17.41,35.46
sh.603788,宁波高发,15.9,0.95,持有,16,5.79,20.91
sh.603809,豪能股份,14.1,1.0,观望,0,0.0,0.0
sh.603808,歌力思,8.43,2.31,持有,23,6.31,31.15
sh.603811,诚意药业,10.07,-1.08,观望,0,0.0,0.0
sh.603806,福斯特,14.21,-1.86,观望,0,0.0,0.0
sh.603810,丰山集团,16.52,-2.65,持有,36,8.12,84.97
sh.603818,曲美家居,4.85,-0.61,观望,0,0.0,0.0
sh.603816,顾家家居,24.9,1.63,持有,2,1.88,-25.07
sh.603813,*ST原尚,14.1,2.47,持有,105,-4.67,-32.28
sh.603819,神力股份,13.52,-1.02,观望,0,0.0,0.0
sh.603815,交建股份,7.41,-0.67,观望,0,0.0,0.0
sh.603823,百合花,13.7,-4.06,观望,0,0.0,0.0
sh.603828,ST柯利达,5.08,-2.31,持有,12,-0.39,26.46
sh.603817,海峡环保,5.98,0.0,观望,0,0.0,0.0
sh.603836,海程邦达,14.35,-7.72,卖出,23,6.14,55.03
sh.603829,洛凯股份,17.14,-0.41,持有,21,0.18,93.95
sh.603822,嘉澳环保,57.01,0.07,持有,48,12.91,87.67
sh.603825,华扬联众,12.48,0.56,持有,16,0.4,87.93
sh.603843,*ST正平,2.79,-3.46,持有,20,-19.6,-43.23
sh.603833,欧派家居,57.46,1.99,持有,239,-22.14,-27.02
sh.603838,*ST四通,6.23,0.48,持有,15,-0.64,-2.35
sh.603826,坤彩科技,19.5,-0.96,持有,100,-2.5,-34.95
sh.603848,好太太,15.9,3.58,持有,133,10.72,85.22
sh.603839,安正时尚,7.12,0.14,持有,30,-4.17,39.02
sh.603855,华荣股份,20.88,-1.42,持有,16,-1.18,1.69
sh.603859,能科科技,32.83,1.83,观望,0,0.0,0.0
sh.603856,东宏股份,11.67,0.17,持有,99,2.73,46.53
sh.603863,松炀资源,14.78,0.07,观望,0,0.0,0.0
sh.603861,白云电器,10.08,1.41,观望,0,0.0,0.0
sh.603860,中公高科,31.47,0.99,持有,246,-6.14,123.71
sh.603871,嘉友国际,10.55,-0.85,卖出,15,5.92,31.04
sh.603858,步长制药,16.57,0.18,持有,19,4.02,14.46
sh.603869,ST智知,7.1,0.42,持有,232,17.94,-27.81
sh.603876,鼎胜新材,9.11,-0.87,观望,0,0.0,0.0
sh.603866,桃李面包,5.48,-0.18,观望,0,0.0,0.0
sh.603878,武进不锈,5.51,-1.25,观望,0,0.0,0.0
sh.603879,永悦科技,6.81,0.15,卖出,21,14.07,8.66
sh.603867,新化股份,24.93,-1.23,持有,106,-6.14,17.27
sh.603880,南卫股份,6.14,-0.97,观望,0,0.0,0.0
sh.603868,飞科电器,36.56,1.39,持有,980,-54.64,-54.64
sh.603885,吉祥航空,12.83,-1.0,持有,15,-5.1,11.88
sh.603881,数据港,26.36,1.54,观望,0,0.0,0.0
sh.603877,太平鸟,14.87,0.68,持有,78,-9.27,58.02
sh.603883,老百姓,19.5,-2.16,持有,19,-8.67,14.81
sh.603882,金域医学,27.9,-0.85,观望,0,0.0,0.0
sh.603888,新华网,23.98,1.18,持有,23,2.48,62.89
sh.603889,新澳股份,5.82,-0.34,持有,42,-1.36,-34.77
sh.603887,城地香江,17.15,0.12,观望,0,0.0,0.0
sh.603886,元祖股份,13.17,0.0,持有,43,0.84,1.21
sh.603890,春秋电子,11.88,0.17,观望,0,0.0,0.0
sh.603895,天永智能,26.27,2.14,持有,112,-4.09,52.08
sh.603893,瑞芯微,148.3,-2.5,观望,0,0.0,0.0
sh.603896,寿仙谷,21.26,0.0,持有,27,-4.45,-4.54
sh.603897,长城科技,23.61,-1.3,持有,44,-4.57,25.82
sh.603906,龙蟠科技,14.94,0.67,持有,6,-3.8,-34.97
sh.603900,莱绅通灵,11.42,0.44,持有,30,-2.64,23.27
sh.603898,好莱客,10.92,-0.09,持有,34,-4.96,12.45
sh.603901,永创智能,10.22,-1.06,观望,0,0.0,0.0
sh.603899,晨光股份,29.84,1.05,持有,16,0.07,-9.93
sh.603912,佳力图,8.64,-0.12,观望,0,0.0,0.0
sh.603903,中持股份,8.0,0.5,持有,128,17.3,34.08
sh.603915,国茂股份,13.86,0.0,观望,0,0.0,0.0
sh.603909,建发合诚,9.93,-0.3,持有,251,9.24,18.26
sh.603908,牧高笛,25.44,0.12,持有,91,16.59,-1.49
sh.603916,苏博特,9.25,-0.96,持有,23,-0.54,-3.2
sh.603918,金桥信息,19.73,-1.55,观望,0,0.0,0.0
sh.603917,合力科技,13.75,-1.79,观望,0,0.0,0.0
sh.603920,世运电路,30.48,-0.85,观望,0,0.0,0.0
sh.603919,金徽酒,18.16,0.94,持有,77,-6.39,19.67
sh.603927,中科软,20.07,-0.94,观望,0,0.0,0.0
sh.603929,亚翔集成,36.4,0.33,观望,0,0.0,0.0
sh.603936,博敏电子,10.95,2.43,观望,0,0.0,0.0
sh.603926,铁流股份,11.48,0.09,持有,41,-6.82,2.66
sh.603922,金鸿顺,18.08,-1.09,观望,0,0.0,0.0
sh.603928,兴业股份,16.41,-2.61,持有,1,-2.61,110.74
sh.603931,格林达,25.52,-1.81,观望,0,0.0,0.0
sh.603933,睿能科技,16.37,-1.09,观望,0,0.0,0.0
sh.603939,益丰药房,24.44,-1.05,观望,0,0.0,0.0
sh.603938,三孚股份,14.47,-1.56,观望,0,0.0,0.0
sh.603937,丽岛新材,10.09,0.3,持有,23,7.11,6.48
sh.603948,建业股份,21.95,-2.62,持有,2,-1.88,29.15
sh.603949,雪龙集团,18.49,-0.59,持有,33,-8.6,65.25
sh.603950,长源东谷,23.6,-2.52,持有,44,-5.33,91.12
sh.603956,威派格,6.9,0.88,持有,2,1.02,-1.83
sh.603955,大千生态,30.78,-4.17,持有,41,-9.63,-62.27
sh.603959,ST百利,6.02,1.35,持有,2,0.17,-11.43
sh.603966,法兰泰克,9.06,-0.88,观望,0,0.0,0.0
sh.603958,哈森股份,17.68,-0.95,持有,23,-8.68,173.91
sh.603969,银龙股份,7.28,-3.19,观望,0,0.0,0.0
sh.603968,醋化股份,11.78,-0.08,观望,0,0.0,0.0
sh.603967,中创物流,11.26,-0.97,观望,0,0.0,0.0
sh.603960,克来机电,18.82,-0.11,卖出,30,-4.76,-83.23
sh.603977,国泰集团,12.04,-1.95,观望,0,0.0,0.0
sh.603976,正川股份,21.1,3.94,观望,0,0.0,0.0
sh.603979,金诚信,45.84,-0.78,观望,0,0.0,0.0
sh.603980,吉华集团,5.72,-2.39,观望,0,0.0,0.0
sh.603970,中农立华,13.9,-0.71,持有,23,-1.7,0.83
sh.603986,兆易创新,119.47,-1.84,持有,2,-1.11,-16.07
sh.603982,泉峰汽车,9.92,-4.89,持有,2,-5.61,-65.19
sh.603978,深圳新星,17.07,-2.96,持有,1,-2.96,-32.39
sh.603983,丸美生物,42.35,0.59,持有,47,-13.22,2.76
sh.603985,恒润股份,15.8,-1.25,观望,0,0.0,0.0
sh.603988,中电电机,24.6,-3.0,持有,2,-3.53,67.52
sh.603987,康德莱,7.8,-0.26,观望,0,0.0,0.0
sh.603991,至正股份,67.5,0.34,持有,35,16.4,16.22
sh.603990,麦迪科技,16.43,1.92,持有,16,5.86,25.84
sh.603993,洛阳钼业,8.06,-5.62,观望,0,0.0,0.0
sh.603997,继峰股份,12.01,-0.83,持有,36,-11.69,5.22
sh.603998,方盛制药,10.15,-1.46,观望,0,0.0,0.0
sh.605001,威奥股份,7.35,0.27,观望,0,0.0,0.0
sh.603999,读者传媒,6.7,0.3,观望,0,0.0,0.0
sh.603989,艾华集团,15.64,-0.38,持有,44,4.62,6.29
sh.603992,松霖科技,20.78,0.63,持有,98,-8.94,69.63
sh.605006,山东玻纤,8.68,1.05,观望,0,0.0,0.0
sh.603995,甬金股份,17.55,-2.39,观望,0,0.0,0.0
sh.605003,众望布艺,20.76,-2.4,持有,6,-2.58,25.79
sh.605008,长鸿高科,15.2,0.0,持有,54,-6.63,-15.8
sh.605005,合兴股份,18.53,0.6,持有,27,-2.98,58.23
sh.605011,杭州热电,23.63,-1.54,观望,0,0.0,0.0
sh.605009,豪悦护理,41.2,1.25,持有,30,-36.86,31.41
sh.605018,长华集团,13.45,9.98,持有,21,10.88,-11.74
sh.605007,五洲特纸,11.62,-0.6,持有,264,-8.43,31.76
sh.605020,永和股份,23.68,-2.83,观望,0,0.0,0.0
sh.605028,世茂能源,21.7,2.36,观望,0,0.0,0.0
sh.605016,百龙创园,21.84,3.7,观望,0,0.0,0.0
sh.605033,美邦股份,19.28,-1.33,持有,16,-6.27,25.05
sh.605066,天正电气,7.59,-0.52,观望,0,0.0,0.0
sh.605068,明新旭腾,18.1,-0.66,持有,47,-6.07,-15.44
sh.605077,华康股份,16.6,0.55,观望,0,0.0,0.0
sh.605058,澳弘电子,31.8,10.0,观望,0,0.0,0.0
sh.605069,正和生态,10.75,0.0,观望,0,0.0,0.0
sh.605080,浙江自然,27.2,-2.3,观望,0,0.0,0.0
sh.605081,*ST太和,12.35,-1.2,持有,28,-10.7,15.24
sh.605060,联德股份,20.52,1.18,观望,0,0.0,0.0
sh.605056,咸亨国际,15.47,-0.51,观望,0,0.0,0.0
sh.605088,冠盛股份,36.06,-2.59,观望,0,0.0,0.0
sh.605050,福然德,15.22,0.53,持有,33,11.58,8.74
sh.605055,迎丰股份,7.39,0.0,观望,0,0.0,0.0
sh.605090,九丰能源,26.07,0.0,持有,26,-3.69,-2.09
sh.605089,味知香,24.58,0.12,持有,203,-12.25,-55.9
sh.605098,行动教育,35.88,0.65,持有,320,14.49,59.86
sh.605086,龙高股份,25.88,-0.61,持有,126,-13.18,10.2
sh.605111,新洁能,30.61,-0.94,观望,0,0.0,0.0
sh.605099,共创草坪,35.1,-2.5,持有,19,-0.54,109.48
sh.605108,同庆楼,19.05,0.16,持有,75,-9.24,26.35
sh.605100,华丰股份,19.36,-0.26,观望,0,0.0,0.0
sh.605117,德业股份,54.59,-0.64,观望,0,0.0,0.0
sh.605118,力鼎光电,27.26,1.68,观望,0,0.0,0.0
sh.605138,盛泰集团,6.83,-0.73,观望,0,0.0,0.0
sh.605151,西上海,18.9,-0.68,观望,0,0.0,0.0
sh.605116,奥锐特,21.3,-0.19,持有,16,4.16,18.49
sh.605128,上海沿浦,31.35,1.46,观望,0,0.0,0.0
sh.605155,西大门,12.35,-0.32,持有,16,5.56,3.34
sh.605136,丽人丽妆,11.9,9.38,持有,34,-8.25,24.06
sh.605162,新中港,11.36,9.97,持有,54,49.67,55.25
sh.605133,嵘泰股份,41.85,-1.41,持有,1,-1.41,51.45
sh.605158,华达新材,8.37,-0.12,持有,15,-1.3,50.54
sh.605122,四方新材,15.69,10.03,持有,23,35.38,45.64
sh.605167,利柏特,11.28,-0.62,持有,16,-4.65,100.33
sh.605123,派克新材,77.9,-1.45,持有,16,19.31,-38.35
sh.605166,聚合顺,11.24,-0.88,观望,0,0.0,0.0
sh.605169,洪通燃气,11.3,3.01,持有,13,5.12,34.45
sh.605168,三人行,33.35,-1.83,卖出,133,6.04,32.27
sh.605177,东亚药业,19.17,-1.39,卖出,247,3.79,27.47
sh.605179,一鸣食品,20.1,0.05,持有,70,-5.05,281.45
sh.605186,健麾信息,22.13,2.93,持有,128,-0.09,-11.3
sh.605183,确成股份,17.62,-2.06,持有,19,7.37,-13.0
sh.605178,时空科技,19.3,-1.63,持有,23,10.67,119.86
sh.605208,永茂泰,12.99,0.62,观望,0,0.0,0.0
sh.605198,安德利,40.36,0.62,持有,42,-29.87,151.39
sh.605189,富春染织,12.38,-2.9,持有,44,-7.4,-36.12
sh.605188,国光连锁,10.94,-0.18,观望,0,0.0,0.0
sh.605196,华通线缆,18.41,-0.22,观望,0,0.0,0.0
sh.605228,神通科技,11.98,-0.66,观望,0,0.0,0.0
sh.605222,起帆电缆,15.3,0.33,持有,99,-1.86,-45.35
sh.605180,华生科技,14.24,-1.11,观望,0,0.0,0.0
sh.605199,ST葫芦娃,8.99,-0.33,观望,0,0.0,0.0
sh.605255,天普股份,19.11,-1.6,持有,23,-7.37,39.52
sh.605259,绿田机械,20.28,-1.07,持有,30,4.27,-57.11
sh.605268,王力安防,9.09,-1.3,观望,0,0.0,0.0
sh.605258,协和电子,32.13,0.66,持有,128,1.74,116.49
sh.605266,健之佳,20.86,0.1,持有,30,-6.16,-63.07
sh.605277,新亚电子,23.52,4.53,观望,0,0.0,0.0
sh.605218,伟时电子,22.2,0.23,持有,41,2.45,66.62
sh.605286,同力日升,39.1,2.98,持有,103,-1.88,27.84
sh.605287,德才股份,15.46,1.64,持有,16,15.81,-32.07
sh.605288,凯迪股份,49.35,-0.9,持有,932,27.85,27.85
sh.605298,必得科技,13.98,-1.89,持有,2,-1.96,-52.18
sh.605299,舒华体育,9.04,-0.33,持有,16,1.12,16.87
sh.605318,法狮龙,26.85,-0.07,持有,239,32.66,66.1
sh.605336,帅丰电器,19.77,3.08,持有,42,-3.8,83.15
sh.605333,沪光股份,28.88,5.21,持有,30,3.88,7.81
sh.605300,佳禾食品,14.22,-0.28,观望,0,0.0,0.0
sh.605319,无锡振华,32.23,-1.59,持有,2,-1.59,40.98
sh.605289,罗曼股份,33.44,-0.3,持有,36,18.79,98.28
sh.605358,立昂微,23.19,-0.9,观望,0,0.0,0.0
sh.605337,李子园,12.92,0.86,持有,28,-9.84,-10.46
sh.605296,神农集团,31.62,2.07,持有,15,-1.98,35.91
sh.605305,中际联合,28.8,1.77,观望,0,0.0,0.0
sh.605339,南侨食品,16.86,0.0,持有,30,0.06,1.6
sh.605303,园林股份,12.95,-0.99,持有,16,4.94,79.55
sh.605365,立达信,14.78,0.68,持有,203,-8.43,9.95
sh.605368,蓝天燃气,9.93,0.1,观望,0,0.0,0.0
sh.605366,宏柏新材,6.38,-1.69,观望,0,0.0,0.0
sh.605338,巴比食品,19.72,3.25,持有,19,5.17,4.16
sh.605369,拱东医疗,19.55,-0.76,持有,44,-24.89,-96.59
sh.605376,博迁新材,37.74,-1.69,持有,9,-1.54,-34.57
sh.605378,野马电池,20.7,-1.9,观望,0,0.0,0.0
sh.605398,新炬网络,33.1,-0.99,观望,0,0.0,0.0
sh.605389,长龄液压,38.21,0.0,观望,0,0.0,0.0
sh.605399,晨光新材,12.59,-2.33,观望,0,0.0,0.0
sh.605500,森林包装,12.07,10.03,持有,43,66.02,52.77
sh.605499,东鹏饮料,305.66,1.47,持有,62,9.47,62.93
sh.605388,均瑶健康,8.26,-0.24,持有,23,-8.22,2.64
sh.605488,福莱新材,30.17,0.5,观望,0,0.0,0.0
sh.605377,华旺科技,8.96,0.34,持有,135,-26.26,-64.29
sh.605566,福莱蒽特,20.74,-1.05,持有,106,7.29,41.56
sh.605555,德昌股份,15.94,0.38,持有,20,3.91,-48.86
sh.605589,圣泉集团,29.15,-2.9,观望,0,0.0,0.0
sh.605588,冠石科技,45.89,-1.44,持有,41,-3.37,91.98
sh.605577,龙版传媒,12.97,1.17,持有,20,2.45,100.58
sh.605580,恒盛能源,13.8,-0.72,观望,0,0.0,0.0
sh.605567,春雪食品,10.52,0.38,持有,23,7.24,41.13
